,DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
370113,2023-09-09 02:34:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,12.18,0.01,-8.59092,-62.46852,9.3
370114,2023-09-09 02:34:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,11.94,0.01,-8.5888,-62.46037,25.4
370115,2023-09-09 02:34:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,11.87,0.01,-8.58863,-62.45398,15.0
370116,2023-09-09 02:34:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,10.87,0.01,-8.57765,-62.4621,29.4
370117,2023-09-09 02:34:00,TERRA_M-M,Brasil,RONDÔNIA,RIO CRESPO,Amazônia,0.0,4.13,0.14,-9.77104,-62.73286,7.0
370118,2023-09-09 02:34:00,TERRA_M-M,Brasil,RONDÔNIA,RIO CRESPO,Amazônia,0.0,3.83,0.04,-9.76898,-62.71953,13.0
370119,2023-09-09 02:34:00,TERRA_M-M,Brasil,RONDÔNIA,ARIQUEMES,Amazônia,0.0,3.97,0.22,-10.13914,-62.73098,8.7
370120,2023-09-09 02:34:00,TERRA_M-M,Brasil,RONDÔNIA,ROLIM DE MOURA,Amazônia,4.0,9.28,0.3,-11.68039,-61.69696,12.7
370124,2023-09-09 05:23:00,AQUA_M-M,Brasil,RONDÔNIA,CAMPO NOVO DE RONDÔNIA,Amazônia,0.0,2.19,0.25,-10.40555,-63.55169,43.7
370125,2023-09-09 05:23:00,AQUA_M-M,Brasil,RONDÔNIA,CAMPO NOVO DE RONDÔNIA,Amazônia,0.0,2.15,0.26,-10.4042,-63.5438,70.7
370126,2023-09-09 05:23:00,AQUA_M-M,Brasil,RONDÔNIA,CAMPO NOVO DE RONDÔNIA,Amazônia,0.0,2.42,0.24,-10.38864,-63.54863,29.8
370127,2023-09-09 05:21:00,AQUA_M-M,Brasil,RONDÔNIA,CUJUBIM,Amazônia,5.0,5.33,0.06,-8.90121,-62.38486,39.0
370128,2023-09-09 05:21:00,AQUA_M-M,Brasil,RONDÔNIA,CUJUBIM,Amazônia,4.0,5.53,0.06,-8.89451,-62.38874,40.2
370129,2023-09-09 05:21:00,AQUA_M-M,Brasil,RONDÔNIA,CUJUBIM,Amazônia,0.0,11.19,0.01,-8.776,-62.49296,22.2
370130,2023-09-09 05:21:00,AQUA_M-M,Brasil,RONDÔNIA,CUJUBIM,Amazônia,0.0,11.96,0.01,-8.76529,-62.49874,28.4
370131,2023-09-09 05:21:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,11.37,0.01,-8.58435,-62.44653,24.5
370169,2023-09-09 02:34:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,2.92,0.02,-9.97684,-64.4386,4.3
370170,2023-09-09 02:34:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,3.24,0.02,-9.9673,-64.44006,5.7
370171,2023-09-09 02:34:00,TERRA_M-M,Brasil,RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,0.0,0.0,0.15,-10.57372,-64.80776,5.5
370172,2023-09-09 02:34:00,TERRA_M-M,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,3.0,0.69,1.0,-10.07628,-64.94448,7.5
370173,2023-09-09 02:34:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,3.0,0.3,0.1,-9.53461,-64.69495,7.8
370174,2023-09-09 02:34:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2.0,0.34,0.21,-9.53312,-64.68476,24.7
370175,2023-09-09 02:34:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,1.0,0.28,0.81,-9.51269,-64.6775,4.3
372463,2023-09-10 06:01:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,5.0,23.41,0.0,-9.8096,-64.7535,7.1
372464,2023-09-10 06:01:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,5.0,23.08,0.0,-9.80057,-64.75212,4.1
372465,2023-09-10 06:01:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,5.0,33.7,0.0,-9.65408,-65.16389,5.9
372466,2023-09-10 06:01:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,6.0,36.33,0.0,-9.6281,-65.15022,4.5
372467,2023-09-10 06:01:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,10.71,0.02,-9.56971,-63.77466,9.8
372468,2023-09-10 06:01:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,11.19,0.02,-9.56837,-63.78365,18.8
372469,2023-09-10 06:01:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,11.11,0.02,-9.56079,-63.77334,3.3
372470,2023-09-10 06:01:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2.0,22.93,0.0,-9.56066,-64.68813,5.0
372471,2023-09-10 06:01:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,11.58,0.02,-9.55945,-63.78232,8.4
372472,2023-09-10 06:01:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2.0,25.08,0.0,-9.53359,-64.68403,3.8
372473,2023-09-10 06:03:00,AQUA_M-M,Brasil,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia,3.0,0.0,0.76,-12.71461,-63.04605,12.7
372474,2023-09-10 06:03:00,AQUA_M-M,Brasil,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia,3.0,0.0,1.0,-12.71325,-63.0556,8.8
372475,2023-09-10 06:03:00,AQUA_M-M,Brasil,RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,2.0,0.2,0.75,-11.81887,-64.94289,6.8
373187,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,VALE DO ANARI,Amazônia,0.0,0.1,0.13,-9.9972,-62.16836,5.3
373188,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,ARIQUEMES,Amazônia,0.0,0.6,0.0,-9.87324,-62.551,52.1
373189,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,ARIQUEMES,Amazônia,0.0,0.63,0.0,-9.8718,-62.53991,7.8
373190,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,ARIQUEMES,Amazônia,0.0,0.64,0.0,-9.86341,-62.55232,17.1
373191,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,RIO CRESPO,Amazônia,0.0,0.27,0.03,-9.60228,-63.05492,17.4
373192,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,RIO CRESPO,Amazônia,0.0,0.26,0.02,-9.60073,-63.04308,21.2
373193,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,ALTO PARAÍSO,Amazônia,0.0,0.29,0.09,-9.5842,-63.15437,18.8
373194,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,0.34,0.01,-9.54531,-64.11635,10.2
373195,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia,0.0,1.22,0.01,-9.54394,-61.85075,6.3
373196,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,CUJUBIM,Amazônia,0.0,0.0,0.05,-9.52369,-62.84743,9.7
373197,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,CUJUBIM,Amazônia,0.0,0.0,0.04,-9.52215,-62.83596,8.6
373198,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia,0.0,2.19,0.01,-9.49963,-61.87759,20.5
373199,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia,0.0,1.9,0.03,-9.49829,-61.86743,12.1
373200,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia,0.0,2.12,0.0,-9.49351,-61.87388,43.2
373201,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,CANDEIAS DO JAMARI,Amazônia,3.0,7.15,0.05,-8.92369,-63.64234,11.7
373202,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2.0,4.36,0.0,-8.90689,-63.80686,4.7
373203,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,CEREJEIRAS,Amazônia,0.0,0.2,0.3,-13.08742,-61.62374,20.1
373204,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia,0.0,0.2,0.54,-13.07916,-61.63597,24.0
373205,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,CEREJEIRAS,Amazônia,0.0,0.17,0.48,-13.07775,-61.6251,38.3
373206,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,CEREJEIRAS,Amazônia,0.0,0.11,0.47,-13.07634,-61.61424,4.7
373207,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,ALTO ALEGRE DOS PARECIS,Amazônia,0.0,0.0,0.16,-12.42268,-61.75701,5.0
373208,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,ALTO ALEGRE DOS PARECIS,Amazônia,0.0,0.0,0.07,-12.41885,-61.75234,4.3
373209,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,PIMENTA BUENO,Amazônia,0.0,0.0,0.59,-11.99476,-60.86253,5.2
373210,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,PIMENTA BUENO,Amazônia,0.0,0.0,0.43,-11.99344,-60.85279,3.9
373211,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,PIMENTA BUENO,Amazônia,0.0,0.0,0.65,-11.98556,-60.86383,3.8
373212,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,MINISTRO ANDREAZZA,Amazônia,2.0,0.0,0.52,-11.25283,-61.56917,5.6
373213,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,OURO PRETO DO OESTE,Amazônia,1.0,0.0,0.49,-10.77639,-62.13248,14.9
373214,2023-10-24 02:04:00,TERRA_M-M,Brasil,RONDÔNIA,OURO PRETO DO OESTE,Amazônia,1.0,0.0,0.85,-10.77496,-62.12172,8.6
374179,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,VILHENA,Amazônia,0.0,0.1,0.56,-12.29031,-60.39439,5.0
374180,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,VILHENA,Amazônia,0.0,0.1,0.55,-12.28105,-60.39582,3.7
374181,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,CEREJEIRAS,Amazônia,2.0,0.17,1.0,-13.2818,-61.77721,79.8
374182,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,CEREJEIRAS,Amazônia,2.0,0.16,1.0,-13.28051,-61.7681,7.0
374183,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,CEREJEIRAS,Amazônia,2.0,0.01,1.0,-13.25625,-61.79633,54.0
374184,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,CEREJEIRAS,Amazônia,2.0,0.0,1.0,-13.25496,-61.78722,10.2
374185,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,CEREJEIRAS,Amazônia,2.0,0.0,1.0,-13.24733,-61.79768,101.0
374186,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,CEREJEIRAS,Amazônia,2.0,0.0,1.0,-13.24605,-61.78857,140.9
374187,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,CEREJEIRAS,Amazônia,2.0,0.0,1.0,-13.24476,-61.77946,35.1
374188,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,CEREJEIRAS,Amazônia,2.0,0.0,1.0,-13.24091,-61.75212,3.5
374189,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,CEREJEIRAS,Amazônia,2.0,0.0,1.0,-13.23714,-61.78991,19.9
374190,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,CEREJEIRAS,Amazônia,2.0,0.0,1.0,-13.23585,-61.7808,48.0
374191,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,CEREJEIRAS,Amazônia,2.0,0.0,1.0,-13.23456,-61.77169,6.3
374192,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,CEREJEIRAS,Amazônia,2.0,0.0,1.0,-13.23328,-61.76258,10.8
374193,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia,0.0,9.05,0.05,-12.55486,-61.39444,12.0
374194,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,PIMENTEIRAS DO OESTE,Amazônia,0.0,8.97,0.04,-12.55354,-61.38524,26.0
374195,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia,4.0,0.0,0.62,-12.72474,-63.06688,11.2
374196,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia,4.0,0.0,0.97,-12.71573,-63.0682,47.5
374197,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia,4.0,0.0,1.0,-12.71446,-63.0589,5.2
374198,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia,4.0,0.0,1.0,-12.70629,-63.06596,4.3
374199,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,SÃO FRANCISCO DO GUAPORÉ,Amazônia,4.0,0.0,1.0,-12.705,-63.05666,8.4
374200,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5.0,0.1,0.97,-12.14399,-64.29104,13.0
374201,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5.0,0.1,0.95,-12.13916,-64.29755,5.2
374202,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,4.0,0.1,0.72,-12.13779,-64.28741,19.4
374203,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,2.0,0.97,0.51,-11.99727,-63.99928,6.3
374204,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,3.0,1.47,1.0,-11.98672,-64.06084,11.7
374205,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,3.0,0.22,1.0,-12.0005,-64.925,5.6
374206,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,3.0,0.45,0.65,-11.82035,-64.95089,8.0
374207,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,3.0,0.56,0.75,-11.81892,-64.94009,11.6
374208,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,3.0,1.26,0.55,-11.78972,-64.86762,68.0
374209,2023-09-11 02:17:00,TERRA_M-M,Brasil,RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,3.0,1.33,0.55,-11.78832,-64.85696,32.0
375722,2023-09-12 03:00:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,2.0,0.0,1.0,-11.98186,-64.06188,17.8
375726,2023-09-12 03:00:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5.0,0.0,0.61,-12.27457,-64.16222,62.9
375727,2023-09-12 03:00:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5.0,0.0,0.57,-12.26978,-64.13477,85.9
375728,2023-09-12 03:00:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5.0,0.0,0.62,-12.26032,-64.17019,15.1
375729,2023-09-12 03:00:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5.0,0.0,0.72,-12.25985,-64.16478,33.0
375730,2023-09-12 03:00:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5.0,0.0,0.59,-12.25571,-64.14277,68.9
375731,2023-09-12 03:00:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5.0,0.0,0.59,-12.25503,-64.13737,46.9
375732,2023-09-12 05:48:00,AQUA_M-M,Brasil,RONDÔNIA,VILHENA,Amazônia,0.0,4.44,0.67,-12.31112,-60.36831,6.8
375733,2023-09-12 05:48:00,AQUA_M-M,Brasil,RONDÔNIA,VILHENA,Amazônia,0.0,4.15,0.67,-12.30978,-60.37739,12.4
375734,2023-09-12 05:48:00,AQUA_M-M,Brasil,RONDÔNIA,VILHENA,Amazônia,0.0,4.04,0.34,-12.30219,-60.36697,6.4
375735,2023-09-12 05:48:00,AQUA_M-M,Brasil,RONDÔNIA,VILHENA,Amazônia,0.0,3.81,0.59,-12.30085,-60.37605,65.1
375736,2023-09-12 05:48:00,AQUA_M-M,Brasil,RONDÔNIA,VILHENA,Amazônia,0.0,3.57,0.66,-12.29951,-60.38512,8.0
375737,2023-09-12 05:48:00,AQUA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5.0,0.0,0.58,-12.26696,-64.14255,36.4
375738,2023-09-12 05:48:00,AQUA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5.0,0.0,0.58,-12.25894,-64.13559,19.2
375739,2023-09-12 05:48:00,AQUA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5.0,0.0,0.6,-12.25702,-64.14774,14.5
375740,2023-09-12 05:48:00,AQUA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,5.0,0.0,0.59,-12.25673,-64.1409,17.4
375741,2023-09-12 05:48:00,AQUA_M-M,Brasil,RONDÔNIA,PIMENTA BUENO,Amazônia,1.0,1.23,0.66,-12.22481,-60.38667,3.9
375742,2023-09-12 05:48:00,AQUA_M-M,Brasil,RONDÔNIA,PIMENTA BUENO,Amazônia,1.0,0.15,0.75,-12.14958,-60.70908,3.4
375743,2023-09-12 05:48:00,AQUA_M-M,Brasil,RONDÔNIA,GUAJARÁ-MIRIM,Amazônia,3.0,8.55,0.09,-11.81596,-64.9053,11.7
376679,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia,0.0,0.0,0.03,-9.33156,-62.21766,22.0
376680,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,SERINGUEIRAS,Amazônia,0.0,4.86,0.25,-11.9923,-63.23859,18.9
376681,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,SERINGUEIRAS,Amazônia,0.0,4.78,0.34,-11.98916,-63.23341,17.1
376682,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,ALTA FLORESTA D'OESTE,Amazônia,0.0,9.14,0.05,-11.95077,-62.21059,10.7
376683,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,ALTA FLORESTA D'OESTE,Amazônia,0.0,9.21,0.05,-11.94412,-62.20536,9.5
376684,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,6.98,0.0,-8.97861,-63.82914,15.8
376685,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,0.0,0.0,-9.66739,-64.31699,23.4
376686,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,0.0,0.0,-9.66522,-64.29939,39.4
376687,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,0.0,0.0,-9.66091,-64.30655,39.7
376688,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,0.0,0.0,-9.63469,-64.25046,23.6
376689,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,0.0,0.0,-9.63262,-64.2334,14.2
376690,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,0.0,0.0,-9.6278,-64.24052,26.6
376691,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,RIO CRESPO,Amazônia,0.0,0.0,0.04,-9.55575,-62.81554,11.9
376692,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,RIO CRESPO,Amazônia,0.0,0.0,0.15,-9.54995,-62.82439,5.8
376693,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,RIO CRESPO,Amazônia,0.0,0.0,0.2,-9.54826,-62.81096,7.6
376694,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,ALTO PARAÍSO,Amazônia,0.0,0.0,0.01,-9.50554,-63.38522,18.4
376695,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,0.0,0.0,0.01,-10.46514,-64.45766,33.0
376696,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,6.0,3.02,0.55,-12.16554,-64.18686,11.7
376697,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,6.0,3.48,1.0,-12.14056,-64.19009,33.3
376698,2023-09-13 02:02:00,TERRA_M-M,Brasil,RONDÔNIA,COSTA MARQUES,Amazônia,6.0,3.87,1.0,-12.13832,-64.17139,30.4
378214,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,2.0,0.1,0.03,-10.54422,-64.07091,5.9
378215,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,2.0,0.0,0.03,-10.47058,-64.47337,45.9
378216,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,2.0,0.0,0.03,-10.46845,-64.45989,7.6
378217,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,2.0,0.0,0.03,-10.46764,-64.48018,28.0
378218,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,2.0,0.0,0.03,-10.4656,-64.46662,29.5
378219,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,2.0,0.0,0.02,-10.45555,-64.37823,11.6
378220,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,2.0,0.0,0.02,-10.45326,-64.38493,11.3
378221,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,2.0,0.04,0.11,-10.42075,-64.39017,7.2
378222,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,2.0,0.0,0.06,-10.40311,-64.49068,17.8
378223,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,1.0,0.0,0.02,-10.401,-64.4771,21.1
378224,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,2.0,0.0,0.21,-10.02388,-64.7326,62.6
378225,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,2.0,0.0,0.07,-10.02187,-64.71939,29.3
378226,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia,2.0,0.0,0.34,-10.01324,-64.73428,9.6
378230,2023-09-14 05:33:00,AQUA_M-M,Brasil,RONDÔNIA,MACHADINHO D'OESTE,Amazônia,0.0,14.37,0.07,-9.53913,-61.89772,14.7
378231,2023-09-14 05:33:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,13.88,0.0,-8.70735,-62.5515,41.4
378232,2023-09-14 05:33:00,AQUA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,14.93,0.0,-8.70409,-62.57121,17.1
378238,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2.0,0.0,0.04,-9.97273,-64.75424,39.1
378239,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,1.0,0.0,0.03,-9.94554,-64.7515,8.0
378240,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,1.0,0.0,0.03,-9.91566,-64.76984,9.4
378241,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,1.0,0.37,0.05,-9.82207,-64.23567,9.2
378242,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,1.0,7.15,0.0,-9.74232,-65.51548,4.8
378243,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,2.0,7.34,0.02,-9.74052,-65.50362,8.0
378244,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,6.99,0.0,-9.62217,-64.28034,19.7
378245,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,5.0,14.12,0.0,-9.61948,-65.38238,9.8
378246,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,ALTO PARAÍSO,Amazônia,2.0,0.1,0.05,-9.50552,-63.39223,9.8
378247,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,ALTO PARAÍSO,Amazônia,2.0,0.1,0.06,-9.50284,-63.37527,8.7
378248,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,0.0,0.0,-9.44024,-63.8466,8.0
378249,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,0.0,0.0,0.0,-9.43711,-63.84056,12.8
378250,2023-09-14 05:33:00,AQUA_M-M,Brasil,RONDÔNIA,CAMPO NOVO DE RONDÔNIA,Amazônia,0.0,1.32,0.12,-10.54805,-63.8414,37.2
378254,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,CUJUBIM,Amazônia,0.0,16.63,0.0,-8.78515,-62.49271,10.5
378255,2023-09-14 02:43:00,TERRA_M-M,Brasil,RONDÔNIA,CUJUBIM,Amazônia,0.0,16.31,0.0,-8.78297,-62.48759,13.6
